------------ Options -------------
ap_iou_threshold: 0.25
batch_size: 8
bn_decay_rate: 0.5
bn_decay_step: 20
cluster_sampling: vote_fps
conf_thresh: 0.05
consistency_ramp_len: 30
consistency_weight: 10.0
dataset: scannet
distillation_ramp_len: 30
distillation_weight: 1.0
ema_decay: 0.999
faster_eval: False
ft_layers: all
log_dir: /home/peisheng/SDCoT/log_scannet/log_SDCoT_20240903-20:56
lr: 0.001
lr_decay_rate: 0.1
lr_decay_steps: [80, 120]
method: SDCoT
model_checkpoint_path: log_scannet/log_basetrain_20240517-22:53
model_name: None
n_epochs: 150
n_novel_class: 9
nms_iou: 0.25
no_height: False
num_input_channel: 1
num_point: 40000
num_target: 128
pc_augm: True
per_class_proposal: False
phase: train
pseudo_cls_conf_thresh: 0.9
pseudo_obj_conf_thresh: 0.95
use_3d_nms: False
use_cls_nms: False
use_color: False
use_old_type_nms: False
vote_factor: 1
-------------- End ----------------

------------ Classifier Weights Base:------------  
train mean vote_loss: 9.786608
 ---- batch: 080 ----
train mean box_loss: 6.759022
train mean center_consistency_loss: 2.679501
train mean center_loss: 2.253752
train mean class_consistency_loss: 1.262904
train mean consistency_loss: 6.461266
train mean detection_loss: 13.109701
train mean distillation_loss: 50.840343
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.487305
train mean obj_acc: 18.106348
train mean objectness_loss: 5.052303
train mean pos_ratio: 1.581055
train mean sem_cls_loss: 19.122637
train mean size_consistency_loss: 2.518861
train mean size_reg_loss: 4.505263
train mean supervised_loss: 232.955024
train mean vote_loss: 10.185802
 ---- batch: 100 ----
train mean box_loss: 6.462873
train mean center_consistency_loss: 2.507700
train mean center_loss: 2.152493
train mean class_consistency_loss: 1.292040
train mean consistency_loss: 6.534294
train mean detection_loss: 13.644501
train mean distillation_loss: 52.331950
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000008
train mean neg_ratio: 14.460938
train mean obj_acc: 18.065512
train mean objectness_loss: 5.219021
train mean pos_ratio: 1.676758
train mean sem_cls_loss: 22.860584
train mean size_consistency_loss: 2.734553
train mean size_reg_loss: 4.310373
train mean supervised_loss: 231.748247
train mean vote_loss: 9.530324
 ---- batch: 120 ----
train mean box_loss: 6.489196
train mean center_consistency_loss: 2.837462
train mean center_loss: 2.032526
train mean class_consistency_loss: 1.261273
train mean consistency_loss: 6.886695
train mean detection_loss: 13.277859
train mean distillation_loss: 51.401874
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 14.488281
train mean obj_acc: 18.148363
train mean objectness_loss: 4.592125
train mean pos_ratio: 1.586914
train mean sem_cls_loss: 22.463008
train mean size_consistency_loss: 2.787960
train mean size_reg_loss: 4.456664
train mean supervised_loss: 223.853574
train mean vote_loss: 9.107498
 ---- batch: 140 ----
train mean box_loss: 6.609627
train mean center_consistency_loss: 2.540531
train mean center_loss: 2.214941
train mean class_consistency_loss: 1.155818
train mean consistency_loss: 6.368213
train mean detection_loss: 13.527843
train mean distillation_loss: 50.700828
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 14.615234
train mean obj_acc: 18.098108
train mean objectness_loss: 5.017410
train mean pos_ratio: 1.535156
train mean sem_cls_loss: 22.047557
train mean size_consistency_loss: 2.671865
train mean size_reg_loss: 4.394680
train mean supervised_loss: 227.764750
train mean vote_loss: 9.248632

**** EPOCH 015, STEP 2205 ****
2024-09-03 21:43:28.178264
Current consistency weight: 2.865048
Current distillation weight: 0.286505
 ---- batch: 020 ----
train mean box_loss: 6.484011
train mean center_consistency_loss: 2.540098
train mean center_loss: 2.139613
train mean class_consistency_loss: 1.174501
train mean consistency_loss: 6.377614
train mean detection_loss: 13.194584
train mean distillation_loss: 51.734752
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.794922
train mean obj_acc: 18.225996
train mean objectness_loss: 4.632093
train mean pos_ratio: 1.521484
train mean sem_cls_loss: 21.972637
train mean size_consistency_loss: 2.663015
train mean size_reg_loss: 4.344390
train mean supervised_loss: 227.941887
train mean vote_loss: 9.599604
 ---- batch: 040 ----
train mean box_loss: 6.064236
train mean center_consistency_loss: 2.585792
train mean center_loss: 2.033410
train mean class_consistency_loss: 1.197975
train mean consistency_loss: 6.322595
train mean detection_loss: 12.474852
train mean distillation_loss: 50.388448
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.245117
train mean obj_acc: 18.284735
train mean objectness_loss: 4.653172
train mean pos_ratio: 1.714844
train mean sem_cls_loss: 20.420148
train mean size_consistency_loss: 2.538828
train mean size_reg_loss: 4.030819
train mean supervised_loss: 208.798348
train mean vote_loss: 8.404983
 ---- batch: 060 ----
train mean box_loss: 6.735416
train mean center_consistency_loss: 2.523701
train mean center_loss: 2.207190
train mean class_consistency_loss: 1.140324
train mean consistency_loss: 6.297713
train mean detection_loss: 12.908864
train mean distillation_loss: 50.831090
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 14.525391
train mean obj_acc: 17.962941
train mean objectness_loss: 4.902416
train mean pos_ratio: 1.583984
train mean sem_cls_loss: 18.611200
train mean size_consistency_loss: 2.633688
train mean size_reg_loss: 4.528220
train mean supervised_loss: 218.043045
train mean vote_loss: 8.895440
 ---- batch: 080 ----
train mean box_loss: 6.815080
train mean center_consistency_loss: 2.708285
train mean center_loss: 2.356475
train mean class_consistency_loss: 1.153797
train mean consistency_loss: 6.337374
train mean detection_loss: 13.953189
train mean distillation_loss: 50.106187
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000006
train mean neg_ratio: 14.321289
train mean obj_acc: 18.123421
train mean objectness_loss: 5.129610
train mean pos_ratio: 1.656250
train mean sem_cls_loss: 22.866518
train mean size_consistency_loss: 2.475292
train mean size_reg_loss: 4.458598
train mean supervised_loss: 244.159672
train mean vote_loss: 10.462778
 ---- batch: 100 ----
train mean box_loss: 7.193869
train mean center_consistency_loss: 2.750130
train mean center_loss: 2.253930
train mean class_consistency_loss: 1.180591
train mean consistency_loss: 6.459391
train mean detection_loss: 13.974978
train mean distillation_loss: 50.690698
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.309570
train mean obj_acc: 18.215956
train mean objectness_loss: 4.751580
train mean pos_ratio: 1.652344
train mean sem_cls_loss: 22.026593
train mean size_consistency_loss: 2.528670
train mean size_reg_loss: 4.939932
train mean supervised_loss: 232.693532
train mean vote_loss: 9.294375
 ---- batch: 120 ----
train mean box_loss: 6.528724
train mean center_consistency_loss: 2.385627
train mean center_loss: 2.044796
train mean class_consistency_loss: 1.161019
train mean consistency_loss: 6.062168
train mean detection_loss: 13.411763
train mean distillation_loss: 51.750246
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000007
train mean neg_ratio: 14.377930
train mean obj_acc: 18.003656
train mean objectness_loss: 5.173451
train mean pos_ratio: 1.713867
train mean sem_cls_loss: 21.481569
train mean size_consistency_loss: 2.515522
train mean size_reg_loss: 4.483921
train mean supervised_loss: 231.303233
train mean vote_loss: 9.718560
 ---- batch: 140 ----
train mean box_loss: 6.178588
train mean center_consistency_loss: 2.406337
train mean center_loss: 2.197428
train mean class_consistency_loss: 1.189906
train mean consistency_loss: 6.117586
train mean detection_loss: 13.011884
train mean distillation_loss: 49.895814
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000008
train mean neg_ratio: 14.226562
train mean obj_acc: 17.881258
train mean objectness_loss: 5.374539
train mean pos_ratio: 1.692383
train mean sem_cls_loss: 20.730128
train mean size_consistency_loss: 2.521343
train mean size_reg_loss: 3.981153
train mean supervised_loss: 217.974987
train mean vote_loss: 8.785615

**** EPOCH 016, STEP 2352 ****
2024-09-03 21:46:34.900103
Current consistency weight: 3.365903
Current distillation weight: 0.336590
 ---- batch: 020 ----
train mean box_loss: 6.560784
train mean center_consistency_loss: 2.633314
train mean center_loss: 2.191058
train mean class_consistency_loss: 1.155818
train mean consistency_loss: 6.259058
train mean detection_loss: 13.295765
train mean distillation_loss: 50.955971
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000035
train mean neg_ratio: 14.584961
train mean obj_acc: 17.958911
train mean objectness_loss: 5.010478
train mean pos_ratio: 1.553711
train mean sem_cls_loss: 21.148708
train mean size_consistency_loss: 2.469925
train mean size_reg_loss: 4.369690
train mean supervised_loss: 225.846339
train mean vote_loss: 9.288869
 ---- batch: 040 ----
train mean box_loss: 7.059322
train mean center_consistency_loss: 2.643892
train mean center_loss: 2.398221
train mean class_consistency_loss: 1.133622
train mean consistency_loss: 6.328172
train mean detection_loss: 13.315977
train mean distillation_loss: 50.188354
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000031
train mean neg_ratio: 14.493164
train mean obj_acc: 17.985228
train mean objectness_loss: 5.105671
train mean pos_ratio: 1.632812
train mean sem_cls_loss: 18.519098
train mean size_consistency_loss: 2.550658
train mean size_reg_loss: 4.661069
train mean supervised_loss: 220.237331
train mean vote_loss: 8.707757
 ---- batch: 060 ----
train mean box_loss: 5.897225
train mean center_consistency_loss: 2.446110
train mean center_loss: 2.138444
train mean class_consistency_loss: 1.185709
train mean consistency_loss: 6.121019
train mean detection_loss: 12.029938
train mean distillation_loss: 51.439157
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000355
train mean neg_ratio: 14.248047
train mean obj_acc: 18.196311
train mean objectness_loss: 4.833618
train mean pos_ratio: 1.745117
train mean sem_cls_loss: 18.579522
train mean size_consistency_loss: 2.489200
train mean size_reg_loss: 3.758426
train mean supervised_loss: 212.621494
train mean vote_loss: 9.232211
 ---- batch: 080 ----
train mean box_loss: 6.270136
train mean center_consistency_loss: 2.376416
train mean center_loss: 2.175315
train mean class_consistency_loss: 1.125638
train mean consistency_loss: 5.970188
train mean detection_loss: 12.969312
train mean distillation_loss: 50.378797
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000694
train mean neg_ratio: 14.327148
train mean obj_acc: 18.049331
train mean objectness_loss: 4.816207
train mean pos_ratio: 1.685547
train mean sem_cls_loss: 21.455359
train mean size_consistency_loss: 2.468134
train mean size_reg_loss: 4.094128
train mean supervised_loss: 221.742085
train mean vote_loss: 9.204897
 ---- batch: 100 ----
train mean box_loss: 6.527671
train mean center_consistency_loss: 2.257076
train mean center_loss: 2.241069
train mean class_consistency_loss: 1.028537
train mean consistency_loss: 5.543358
train mean detection_loss: 13.457670
train mean distillation_loss: 51.162327
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002527
train mean neg_ratio: 14.018555
train mean obj_acc: 17.922233
train mean objectness_loss: 5.280567
train mean pos_ratio: 1.734375
train mean sem_cls_loss: 21.448577
train mean size_consistency_loss: 2.257745
train mean size_reg_loss: 4.284075
train mean supervised_loss: 235.330879
train mean vote_loss: 10.075418
 ---- batch: 120 ----
train mean box_loss: 6.759228
train mean center_consistency_loss: 2.548947
train mean center_loss: 2.317005
train mean class_consistency_loss: 1.110714
train mean consistency_loss: 6.153892
train mean detection_loss: 13.776400
train mean distillation_loss: 50.586588
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001514
train mean neg_ratio: 14.482422
train mean obj_acc: 18.023798
train mean objectness_loss: 5.137732
train mean pos_ratio: 1.700195
train mean sem_cls_loss: 22.241528
train mean size_consistency_loss: 2.494231
train mean size_reg_loss: 4.440709
train mean supervised_loss: 235.998958
train mean vote_loss: 9.823496
 ---- batch: 140 ----
train mean box_loss: 7.027687
train mean center_consistency_loss: 2.457242
train mean center_loss: 2.225985
train mean class_consistency_loss: 1.146707
train mean consistency_loss: 6.164941
train mean detection_loss: 15.002865
train mean distillation_loss: 51.888223
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000978
train mean neg_ratio: 14.285156
train mean obj_acc: 17.970012
train mean objectness_loss: 5.468728
train mean pos_ratio: 1.651367
train mean sem_cls_loss: 26.204071
train mean size_consistency_loss: 2.560992
train mean size_reg_loss: 4.800723
train mean supervised_loss: 242.258021
train mean vote_loss: 9.222937

**** EPOCH 017, STEP 2499 ****
2024-09-03 21:49:42.479976
Current consistency weight: 3.910621
Current distillation weight: 0.391062
 ---- batch: 020 ----
train mean box_loss: 6.181730
train mean center_consistency_loss: 2.538366
train mean center_loss: 2.043475
train mean class_consistency_loss: 1.119926
train mean consistency_loss: 6.140850
train mean detection_loss: 12.000898
train mean distillation_loss: 50.922297
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000821
train mean neg_ratio: 14.466797
train mean obj_acc: 18.185992
train mean objectness_loss: 4.682895
train mean pos_ratio: 1.600586
train mean sem_cls_loss: 17.388603
train mean size_consistency_loss: 2.482557
train mean size_reg_loss: 4.137434
train mean supervised_loss: 214.276246
train mean vote_loss: 9.426726
 ---- batch: 040 ----
train mean box_loss: 6.336478
train mean center_consistency_loss: 2.465796
train mean center_loss: 2.207575
train mean class_consistency_loss: 1.161424
train mean consistency_loss: 6.121490
train mean detection_loss: 13.686943
train mean distillation_loss: 49.764270
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000297
train mean neg_ratio: 14.426758
train mean obj_acc: 18.288037
train mean objectness_loss: 5.045782
train mean pos_ratio: 1.652344
train mean sem_cls_loss: 24.137870
train mean size_consistency_loss: 2.494270
train mean size_reg_loss: 4.128606
train mean supervised_loss: 231.013100
train mean vote_loss: 9.414367
 ---- batch: 060 ----
train mean box_loss: 6.908501
train mean center_consistency_loss: 2.529673
train mean center_loss: 2.341856
train mean class_consistency_loss: 1.199604
train mean consistency_loss: 6.372475
train mean detection_loss: 14.130001
train mean distillation_loss: 51.366735
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000444
train mean neg_ratio: 14.371094
train mean obj_acc: 17.972156
train mean objectness_loss: 5.179887
train mean pos_ratio: 1.632812
train mean sem_cls_loss: 23.157781
train mean size_consistency_loss: 2.643197
train mean size_reg_loss: 4.566201
train mean supervised_loss: 242.291195
train mean vote_loss: 10.099119
 ---- batch: 080 ----
train mean box_loss: 6.175813
train mean center_consistency_loss: 2.425498
train mean center_loss: 2.145694
train mean class_consistency_loss: 1.115476
train mean consistency_loss: 6.032668
train mean detection_loss: 12.816612
train mean distillation_loss: 50.808072
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000252
train mean neg_ratio: 14.140625
train mean obj_acc: 17.991975
train mean objectness_loss: 5.002332
train mean pos_ratio: 1.744141
train mean sem_cls_loss: 20.698165
train mean size_consistency_loss: 2.491693
train mean size_reg_loss: 4.029867
train mean supervised_loss: 219.452805
train mean vote_loss: 9.128669
 ---- batch: 100 ----
train mean box_loss: 7.191230
train mean center_consistency_loss: 2.567073
train mean center_loss: 2.144333
train mean class_consistency_loss: 1.161292
train mean consistency_loss: 6.221940
train mean detection_loss: 14.288916
train mean distillation_loss: 48.619148
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000124
train mean neg_ratio: 14.464844
train mean obj_acc: 17.970514
train mean objectness_loss: 5.034760
train mean pos_ratio: 1.629883
train mean sem_cls_loss: 22.901529
train mean size_consistency_loss: 2.493574
train mean size_reg_loss: 5.046774
train mean supervised_loss: 228.497801
train mean vote_loss: 8.560864
 ---- batch: 120 ----
train mean box_loss: 6.006029
train mean center_consistency_loss: 2.428991
train mean center_loss: 2.165919
train mean class_consistency_loss: 1.056626
train mean consistency_loss: 5.816828
train mean detection_loss: 12.346434
train mean distillation_loss: 49.756652
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000099
train mean neg_ratio: 14.382812
train mean obj_acc: 18.245964
train mean objectness_loss: 4.770070
train mean pos_ratio: 1.695312
train mean sem_cls_loss: 19.776851
train mean size_consistency_loss: 2.331211
train mean size_reg_loss: 3.840010
train mean supervised_loss: 219.637890
train mean vote_loss: 9.617355
 ---- batch: 140 ----
train mean box_loss: 6.565547
train mean center_consistency_loss: 2.620456
train mean center_loss: 2.116754
train mean class_consistency_loss: 1.164381
train mean consistency_loss: 6.394477
train mean detection_loss: 13.279654
train mean distillation_loss: 51.574309
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000127
train mean neg_ratio: 14.348633
train mean obj_acc: 18.065921
train mean objectness_loss: 4.897556
train mean pos_ratio: 1.645508
train mean sem_cls_loss: 21.326645
train mean size_consistency_loss: 2.609639
train mean size_reg_loss: 4.448666
train mean supervised_loss: 227.083862
train mean vote_loss: 9.428732

**** EPOCH 018, STEP 2646 ****
2024-09-03 21:52:49.716449
Current consistency weight: 4.493290
Current distillation weight: 0.449329
 ---- batch: 020 ----
train mean box_loss: 7.113776
train mean center_consistency_loss: 3.125139
train mean center_loss: 2.195459
train mean class_consistency_loss: 1.225946
train mean consistency_loss: 7.019207
train mean detection_loss: 13.969479
train mean distillation_loss: 50.868656
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000199
train mean neg_ratio: 14.333984
train mean obj_acc: 18.103758
train mean objectness_loss: 4.916071
train mean pos_ratio: 1.735352
train mean sem_cls_loss: 21.988337
train mean size_consistency_loss: 2.668123
train mean size_reg_loss: 4.918118
train mean supervised_loss: 235.124636
train mean vote_loss: 9.542985
 ---- batch: 040 ----
train mean box_loss: 6.866981
train mean center_consistency_loss: 2.546351
train mean center_loss: 2.169545
train mean class_consistency_loss: 1.145590
train mean consistency_loss: 6.067044
train mean detection_loss: 13.478377
train mean distillation_loss: 49.177640
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000140
train mean neg_ratio: 14.631836
train mean obj_acc: 17.919127
train mean objectness_loss: 4.979520
train mean pos_ratio: 1.557617
train mean sem_cls_loss: 20.608176
train mean size_consistency_loss: 2.375102
train mean size_reg_loss: 4.697296
train mean supervised_loss: 239.397784
train mean vote_loss: 10.461401
 ---- batch: 060 ----
train mean box_loss: 7.038011
train mean center_consistency_loss: 2.439605
train mean center_loss: 2.260276
train mean class_consistency_loss: 1.104802
train mean consistency_loss: 5.976741
train mean detection_loss: 14.115410
train mean distillation_loss: 50.281269
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000165
train mean neg_ratio: 14.406250
train mean obj_acc: 18.065834
train mean objectness_loss: 5.140932
train mean pos_ratio: 1.605469
train mean sem_cls_loss: 22.534668
train mean size_consistency_loss: 2.432333
train mean size_reg_loss: 4.777569
train mean supervised_loss: 232.456531
train mean vote_loss: 9.130243
 ---- batch: 080 ----
train mean box_loss: 6.487833
train mean center_consistency_loss: 2.412504
train mean center_loss: 2.078725
train mean class_consistency_loss: 1.088200
train mean consistency_loss: 5.948164
train mean detection_loss: 13.167921
train mean distillation_loss: 50.119457
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000242
train mean neg_ratio: 14.087891
train mean obj_acc: 18.098206
train mean objectness_loss: 4.944842
train mean pos_ratio: 1.717773
train mean sem_cls_loss: 21.038332
train mean size_consistency_loss: 2.447460
train mean size_reg_loss: 4.408867
train mean supervised_loss: 222.771004
train mean vote_loss: 9.109180
 ---- batch: 100 ----
train mean box_loss: 5.615401
train mean center_consistency_loss: 2.608092
train mean center_loss: 2.090681
train mean class_consistency_loss: 1.126763
train mean consistency_loss: 6.239280
train mean detection_loss: 11.902978
train mean distillation_loss: 49.584329
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000259
train mean neg_ratio: 14.264648
train mean obj_acc: 18.097343
train mean objectness_loss: 4.859731
train mean pos_ratio: 1.638672
train mean sem_cls_loss: 19.288563
train mean size_consistency_loss: 2.504425
train mean size_reg_loss: 3.524461
train mean supervised_loss: 202.603940
train mean vote_loss: 8.357416
 ---- batch: 120 ----
train mean box_loss: 6.123890
train mean center_consistency_loss: 2.279054
train mean center_loss: 2.083027
train mean class_consistency_loss: 1.055756
train mean consistency_loss: 5.743011
train mean detection_loss: 12.743450
train mean distillation_loss: 50.155740
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000144
train mean neg_ratio: 13.991211
train mean obj_acc: 18.047409
train mean objectness_loss: 5.127539
train mean pos_ratio: 1.801758
train mean sem_cls_loss: 20.278956
train mean size_consistency_loss: 2.408201
train mean size_reg_loss: 4.040718
train mean supervised_loss: 216.383499
train mean vote_loss: 8.894900
 ---- batch: 140 ----
train mean box_loss: 5.942480
train mean center_consistency_loss: 2.321091
train mean center_loss: 2.097603
train mean class_consistency_loss: 1.059840
train mean consistency_loss: 5.755533
train mean detection_loss: 11.778958
train mean distillation_loss: 49.729472
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000077
train mean neg_ratio: 13.996094
train mean obj_acc: 18.065451
train mean objectness_loss: 4.739571
train mean pos_ratio: 1.769531
train mean sem_cls_loss: 17.333462
train mean size_consistency_loss: 2.374602
train mean size_reg_loss: 3.844800
train mean supervised_loss: 216.272730
train mean vote_loss: 9.848315

**** EPOCH 019, STEP 2793 ****
2024-09-03 21:55:55.947345
Current consistency weight: 5.105727
Current distillation weight: 0.510573
 ---- batch: 020 ----
train mean box_loss: 5.947283
train mean center_consistency_loss: 2.476159
train mean center_loss: 1.994954
train mean class_consistency_loss: 1.077256
train mean consistency_loss: 5.922149
train mean detection_loss: 11.562323
train mean distillation_loss: 50.055448
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000138
train mean neg_ratio: 14.654297
train mean obj_acc: 18.282631
train mean objectness_loss: 4.720781
train mean pos_ratio: 1.545898
train mean sem_cls_loss: 16.273248
train mean size_consistency_loss: 2.368733
train mean size_reg_loss: 3.952191
train mean supervised_loss: 205.959733
train mean vote_loss: 9.033650
 ---- batch: 040 ----
train mean box_loss: 6.469909
train mean center_consistency_loss: 2.175818
train mean center_loss: 2.101933
train mean class_consistency_loss: 0.969577
train mean consistency_loss: 5.451845
train mean detection_loss: 11.831120
train mean distillation_loss: 49.486184
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000164
train mean neg_ratio: 14.072266
train mean obj_acc: 18.160800
train mean objectness_loss: 4.889582
train mean pos_ratio: 1.813477
train mean sem_cls_loss: 14.582101
train mean size_consistency_loss: 2.306451
train mean size_reg_loss: 4.367812
train mean supervised_loss: 218.658770
train mean vote_loss: 10.034757
 ---- batch: 060 ----
train mean box_loss: 6.703849
train mean center_consistency_loss: 2.395885
train mean center_loss: 2.308911
train mean class_consistency_loss: 1.079898
train mean consistency_loss: 5.794227
train mean detection_loss: 13.733645
train mean distillation_loss: 49.320393
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000240
train mean neg_ratio: 14.210938
train mean obj_acc: 17.752127
train mean objectness_loss: 5.355703
train mean pos_ratio: 1.723633
train mean sem_cls_loss: 21.759722
train mean size_consistency_loss: 2.318444
train mean size_reg_loss: 4.394698
train mean supervised_loss: 223.146954
train mean vote_loss: 8.581050
 ---- batch: 080 ----
train mean box_loss: 6.172034
train mean center_consistency_loss: 2.174882
train mean center_loss: 2.048941
train mean class_consistency_loss: 1.041218
train mean consistency_loss: 5.496437
train mean detection_loss: 12.499263
train mean distillation_loss: 49.389869
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000430
train mean neg_ratio: 14.049805
train mean obj_acc: 18.023991
train mean objectness_loss: 5.152806
train mean pos_ratio: 1.770508
train mean sem_cls_loss: 18.754131
train mean size_consistency_loss: 2.280338
train mean size_reg_loss: 4.122663
train mean supervised_loss: 218.059280
train mean vote_loss: 9.306664
 ---- batch: 100 ----
train mean box_loss: 5.405767
train mean center_consistency_loss: 2.341704
train mean center_loss: 1.932660
train mean class_consistency_loss: 1.042135
train mean consistency_loss: 5.607760
train mean detection_loss: 10.724173
train mean distillation_loss: 49.231905
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000562
train mean neg_ratio: 14.238281
train mean obj_acc: 17.934172
train mean objectness_loss: 4.632233
train mean pos_ratio: 1.736328
train mean sem_cls_loss: 15.011450
train mean size_consistency_loss: 2.223922
train mean size_reg_loss: 3.472545
train mean supervised_loss: 193.183279
train mean vote_loss: 8.594154
 ---- batch: 120 ----
train mean box_loss: 5.801971
train mean center_consistency_loss: 2.545326
train mean center_loss: 2.190564
train mean class_consistency_loss: 1.062735
train mean consistency_loss: 6.031505
train mean detection_loss: 11.981761
train mean distillation_loss: 49.238258
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000560
train mean neg_ratio: 14.346680
train mean obj_acc: 18.244135
train mean objectness_loss: 5.058214
train mean pos_ratio: 1.677734
train mean sem_cls_loss: 18.253413
train mean size_consistency_loss: 2.423444
train mean size_reg_loss: 3.610848
train mean supervised_loss: 212.253495
train mean vote_loss: 9.243588
 ---- batch: 140 ----
train mean box_loss: 6.694236
train mean center_consistency_loss: 2.504688
train mean center_loss: 2.139570
train mean class_consistency_loss: 1.128436
train mean consistency_loss: 6.023490
train mean detection_loss: 13.742649
train mean distillation_loss: 48.506514
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000403
train mean neg_ratio: 14.539062
train mean obj_acc: 18.016571
train mean objectness_loss: 5.069887
train mean pos_ratio: 1.615234
train mean sem_cls_loss: 22.567351
train mean size_consistency_loss: 2.390365
train mean size_reg_loss: 4.554263
train mean supervised_loss: 231.181281
train mean vote_loss: 9.375479
eval mean box_loss: 0.409202
eval mean center_loss: 0.136967
eval mean detection_loss: 1.398064
eval mean heading_cls_loss: 0.000000
eval mean heading_reg_loss: 0.000034
eval mean neg_ratio: 0.554112
eval mean obj_acc: 0.841638
eval mean objectness_loss: 0.543224
eval mean pos_ratio: 0.140299
eval mean sem_cls_loss: 3.586251
eval mean size_reg_loss: 0.272201
eval mean supervised_loss: 19.439578
eval mean vote_loss: 0.545894
eval bathtub Average Precision: 0.290323
eval bed Average Precision: 0.135802
eval bookshelf Average Precision: 0.000000
eval cabinet Average Precision: 0.003024
eval chair Average Precision: 0.001976
eval counter Average Precision: 0.000000
eval curtain Average Precision: 0.000000
eval desk Average Precision: 0.000000
eval door Average Precision: 0.000000
eval otherfurniture Average Precision: 0.095937
eval picture Average Precision: 0.000000
eval refrigerator Average Precision: 0.017544
eval showercurtain Average Precision: 0.000000
eval sink Average Precision: 0.125886
eval sofa Average Precision: 0.241249
eval table Average Precision: 0.191645
eval toilet Average Precision: 0.534483
eval window Average Precision: 0.014184
eval mAP: 0.091781
eval bathtub Recall: 0.290323
eval bed Recall: 0.135802
eval bookshelf Recall: 0.000000
eval cabinet Recall: 0.005376
eval chair Recall: 0.005848
eval counter Recall: 0.000000
eval curtain Recall: 0.000000
eval desk Recall: 0.000000
eval door Recall: 0.000000
eval otherfurniture Recall: 0.126415
eval picture Recall: 0.000000
eval refrigerator Recall: 0.035088
eval showercurtain Recall: 0.000000
eval sink Recall: 0.173469
eval sofa Recall: 0.257732
eval table Recall: 0.208571
eval toilet Recall: 0.534483
eval window Recall: 0.014184
eval AR: 0.099294

**** EPOCH 020, STEP 2940 ****
2024-09-03 21:59:16.357022
Current consistency weight: 5.737534
Current distillation weight: 0.573753
 ---- batch: 020 ----
train mean box_loss: 5.597908
train mean center_consistency_loss: 2.701325
train mean center_loss: 2.006729
train mean class_consistency_loss: 1.098521
train mean consistency_loss: 6.153295
train mean detection_loss: 11.243029
train mean distillation_loss: 49.219320
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.000462
train mean neg_ratio: 14.284180
train mean obj_acc: 18.296780
train mean objectness_loss: 4.583355
train mean pos_ratio: 1.699219
train mean sem_cls_loss: 16.767216
train mean size_consistency_loss: 2.353450
train mean size_reg_loss: 3.590717
train mean supervised_loss: 194.650049
train mean vote_loss: 8.221976
