img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
81,scene0256_00,chair,1,
82,scene0256_01,chair,0,
82,scene0256_01,curtain,1,
82,scene0256_01,curtain,2,
83,scene0256_02,curtain,0,
83,scene0256_02,curtain,1,
83,scene0256_02,curtain,2,
83,scene0256_02,bed,3,
83,scene0256_02,cabinet,4,
84,scene0257_00,chair,0,
84,scene0257_00,chair,1,4.0
84,scene0257_00,chair,3,
84,scene0257_00,chair,4,
84,scene0257_00,chair,5,
84,scene0257_00,chair,6,
84,scene0257_00,chair,7,
84,scene0257_00,chair,8,
84,scene0257_00,chair,9,
84,scene0257_00,chair,10,
84,scene0257_00,chair,11,
84,scene0257_00,chair,12,
84,scene0257_00,chair,13,
84,scene0257_00,chair,14,
84,scene0257_00,chair,15,
84,scene0257_00,chair,16,
84,scene0257_00,chair,17,
84,scene0257_00,chair,18,
84,scene0257_00,chair,19,
84,scene0257_00,door,2,
84,scene0257_00,door,20,
85,scene0277_00,bed,0,1.0
85,scene0277_00,desk,1,
85,scene0277_00,chair,2,
85,scene0277_00,cabinet,3,
85,scene0277_00,door,4,
86,scene0277_01,bed,0,1.0
86,scene0277_01,desk,1,
86,scene0277_01,cabinet,2,
86,scene0277_01,chair,3,
86,scene0277_01,door,4,
87,scene0277_02,desk,0,
87,scene0277_02,chair,1,
87,scene0277_02,cabinet,2,
87,scene0277_02,door,3,
87,scene0277_02,bed,4,
88,scene0278_00,chair,0,
88,scene0278_00,chair,1,
88,scene0278_00,cabinet,2,
88,scene0278_00,cabinet,3,
88,scene0278_00,counter,4,
89,scene0278_01,chair,0,
89,scene0278_01,chair,1,
89,scene0278_01,cabinet,2,3.0
89,scene0278_01,cabinet,3,
90,scene0300_00,bookshelf,0,
90,scene0300_00,bookshelf,4,
90,scene0300_00,chair,1,
90,scene0300_00,chair,2,
90,scene0300_00,chair,3,4.0
91,scene0300_01,bookshelf,0,
91,scene0300_01,bookshelf,1,
91,scene0300_01,bookshelf,2,
91,scene0300_01,desk,3,
91,scene0300_01,desk,4,
91,scene0300_01,chair,5,
91,scene0300_01,chair,6,
91,scene0300_01,chair,7,
91,scene0300_01,chair,8,
91,scene0300_01,chair,9,
92,scene0304_00,door,0,
92,scene0304_00,cabinet,1,
93,scene0307_00,door,0,
93,scene0307_00,door,1,
93,scene0307_00,door,2,
93,scene0307_00,door,7,
93,scene0307_00,door,8,
93,scene0307_00,door,9,
93,scene0307_00,cabinet,3,
93,scene0307_00,cabinet,4,
93,scene0307_00,cabinet,5,
93,scene0307_00,chair,6,
94,scene0307_01,door,0,
94,scene0307_01,door,2,
94,scene0307_01,door,4,
94,scene0307_01,door,5,
94,scene0307_01,door,6,
94,scene0307_01,door,7,
94,scene0307_01,chair,1,
94,scene0307_01,cabinet,3,
95,scene0307_02,cabinet,0,
95,scene0307_02,cabinet,1,3.0
95,scene0307_02,cabinet,2,
95,scene0307_02,door,3,
95,scene0307_02,door,4,
95,scene0307_02,door,5,
95,scene0307_02,door,7,
95,scene0307_02,door,8,
95,scene0307_02,door,9,
95,scene0307_02,door,10,
95,scene0307_02,chair,6,
96,scene0314_00,chair,0,
96,scene0314_00,chair,1,
96,scene0314_00,chair,2,
96,scene0314_00,chair,3,
97,scene0316_00,chair,0,
97,scene0316_00,chair,1,
97,scene0316_00,door,2,
97,scene0316_00,door,3,
98,scene0328_00,cabinet,0,
98,scene0328_00,cabinet,1,
98,scene0328_00,cabinet,2,
98,scene0328_00,cabinet,3,
98,scene0328_00,cabinet,5,
98,scene0328_00,cabinet,6,
98,scene0328_00,cabinet,7,
98,scene0328_00,cabinet,8,
98,scene0328_00,cabinet,9,
98,scene0328_00,cabinet,10,
98,scene0328_00,cabinet,11,
98,scene0328_00,counter,4,
99,scene0329_00,door,0,
99,scene0329_00,door,2,
99,scene0329_00,door,3,
99,scene0329_00,door,4,
99,scene0329_00,door,9,
99,scene0329_00,door,10,
99,scene0329_00,door,11,
99,scene0329_00,door,12,
99,scene0329_00,chair,1,
99,scene0329_00,chair,6,
99,scene0329_00,chair,8,
99,scene0329_00,cabinet,5,
99,scene0329_00,cabinet,7,
100,scene0329_01,door,0,
100,scene0329_01,door,6,
100,scene0329_01,door,7,
100,scene0329_01,door,8,
100,scene0329_01,door,10,
100,scene0329_01,door,11,
100,scene0329_01,door,12,
100,scene0329_01,door,13,
100,scene0329_01,cabinet,1,
100,scene0329_01,cabinet,2,
100,scene0329_01,chair,3,
100,scene0329_01,chair,4,
100,scene0329_01,chair,5,
100,scene0329_01,chair,9,
101,scene0329_02,bookshelf,0,
101,scene0329_02,door,1,
101,scene0329_02,door,2,
101,scene0329_02,door,3,
101,scene0329_02,door,4,
101,scene0329_02,door,9,
101,scene0329_02,door,10,
101,scene0329_02,door,14,
101,scene0329_02,door,15,
101,scene0329_02,door,16,
101,scene0329_02,desk,5,
101,scene0329_02,chair,6,
101,scene0329_02,chair,7,
101,scene0329_02,chair,8,
101,scene0329_02,chair,11,
101,scene0329_02,cabinet,12,
101,scene0329_02,cabinet,13,
105,scene0338_00,cabinet,0,
105,scene0338_00,cabinet,3,
105,scene0338_00,cabinet,4,
105,scene0338_00,counter,1,
105,scene0338_00,door,2,
106,scene0338_01,cabinet,0,
106,scene0338_01,cabinet,3,
106,scene0338_01,counter,1,
106,scene0338_01,door,2,
107,scene0338_02,cabinet,0,
107,scene0338_02,cabinet,3,
107,scene0338_02,door,1,
107,scene0338_02,counter,2,
108,scene0342_00,chair,0,
108,scene0342_00,chair,1,
108,scene0342_00,chair,2,
108,scene0342_00,chair,3,
108,scene0342_00,chair,4,
108,scene0342_00,chair,5,
108,scene0342_00,chair,6,
108,scene0342_00,chair,7,
108,scene0342_00,chair,8,
108,scene0342_00,chair,9,
108,scene0342_00,chair,10,
108,scene0342_00,chair,11,
108,scene0342_00,chair,12,
108,scene0342_00,chair,13,
108,scene0342_00,chair,14,
108,scene0342_00,chair,15,
108,scene0342_00,chair,16,
108,scene0342_00,chair,17,
108,scene0342_00,chair,18,
108,scene0342_00,chair,19,
109,scene0343_00,chair,0,
109,scene0343_00,chair,1,
110,scene0351_00,chair,0,4.0
110,scene0351_00,chair,1,
110,scene0351_00,chair,2,
110,scene0351_00,chair,3,
110,scene0351_00,desk,4,
110,scene0351_00,cabinet,5,
111,scene0351_01,door,0,
111,scene0351_01,chair,1,
111,scene0351_01,chair,2,
111,scene0351_01,chair,3,
111,scene0351_01,chair,4,
111,scene0351_01,cabinet,5,
111,scene0351_01,cabinet,8,
111,scene0351_01,desk,6,
111,scene0351_01,desk,7,
112,scene0353_00,chair,0,
112,scene0353_00,chair,1,
112,scene0353_00,chair,2,
112,scene0353_00,curtain,3,
112,scene0353_00,bookshelf,4,
112,scene0353_00,desk,5,
112,scene0353_00,desk,9,
112,scene0353_00,door,6,
112,scene0353_00,door,7,
112,scene0353_00,bed,8,1.0
113,scene0353_01,door,0,
113,scene0353_01,door,1,
113,scene0353_01,chair,2,
113,scene0353_01,chair,3,
113,scene0353_01,chair,7,
113,scene0353_01,bed,4,
113,scene0353_01,bed,5,1.0
113,scene0353_01,bookshelf,6,
113,scene0353_01,curtain,8,
114,scene0353_02,curtain,0,
114,scene0353_02,bed,1,
114,scene0353_02,bed,5,
114,scene0353_02,chair,2,
114,scene0353_02,chair,3,
114,scene0353_02,chair,4,
114,scene0353_02,door,6,
114,scene0353_02,door,8,
114,scene0353_02,bookshelf,7,
115,scene0354_00,chair,0,
115,scene0354_00,chair,1,
115,scene0354_00,chair,2,
115,scene0354_00,chair,3,
115,scene0354_00,chair,4,
115,scene0354_00,chair,5,
115,scene0354_00,chair,6,
115,scene0354_00,chair,7,
115,scene0354_00,door,8,
115,scene0354_00,door,9,
116,scene0355_00,chair,0,
116,scene0355_00,chair,1,
116,scene0355_00,chair,2,
116,scene0355_00,chair,3,
116,scene0355_00,chair,4,
116,scene0355_00,chair,5,
116,scene0355_00,chair,6,
116,scene0355_00,chair,7,
116,scene0355_00,chair,8,
117,scene0355_01,chair,0,
117,scene0355_01,chair,1,
117,scene0355_01,chair,2,
117,scene0355_01,chair,3,
117,scene0355_01,chair,4,
118,scene0356_00,desk,0,
118,scene0356_00,door,1,
118,scene0356_00,door,3,
118,scene0356_00,door,5,
118,scene0356_00,door,6,
118,scene0356_00,bed,2,1.0
118,scene0356_00,chair,4,
119,scene0356_01,door,0,
119,scene0356_01,door,2,
119,scene0356_01,door,3,
119,scene0356_01,door,4,
119,scene0356_01,bed,1,1.0
119,scene0356_01,desk,5,
119,scene0356_01,chair,6,
120,scene0356_02,bed,0,
120,scene0356_02,door,1,
120,scene0356_02,door,4,
120,scene0356_02,door,5,
120,scene0356_02,door,6,
120,scene0356_02,chair,2,
120,scene0356_02,desk,3,
121,scene0357_00,door,0,
121,scene0357_00,door,3,
121,scene0357_00,door,5,
121,scene0357_00,door,6,
121,scene0357_00,curtain,1,
121,scene0357_00,cabinet,2,
121,scene0357_00,cabinet,4,
122,scene0357_01,curtain,0,
122,scene0357_01,cabinet,1,
122,scene0357_01,cabinet,4,
122,scene0357_01,door,2,
122,scene0357_01,door,3,
122,scene0357_01,door,5,
122,scene0357_01,door,6,
123,scene0377_00,chair,0,
124,scene0377_01,chair,0,
125,scene0377_02,chair,0,
126,scene0378_00,desk,0,
126,scene0378_00,desk,3,
126,scene0378_00,desk,11,
126,scene0378_00,cabinet,1,
126,scene0378_00,cabinet,6,
126,scene0378_00,door,2,
126,scene0378_00,bookshelf,4,
126,scene0378_00,bookshelf,5,
126,scene0378_00,chair,7,
126,scene0378_00,chair,8,
126,scene0378_00,chair,9,
126,scene0378_00,chair,10,
127,scene0378_01,chair,0,
127,scene0378_01,chair,1,
127,scene0378_01,chair,2,
127,scene0378_01,chair,3,
127,scene0378_01,desk,4,
127,scene0378_01,desk,5,
127,scene0378_01,desk,9,
127,scene0378_01,bookshelf,6,
127,scene0378_01,bookshelf,7,
127,scene0378_01,cabinet,8,
127,scene0378_01,cabinet,10,
127,scene0378_01,door,11,
128,scene0378_02,desk,0,
128,scene0378_02,desk,1,
128,scene0378_02,desk,2,
128,scene0378_02,bookshelf,3,
128,scene0378_02,bookshelf,11,
128,scene0378_02,chair,4,
128,scene0378_02,chair,5,
128,scene0378_02,chair,6,
128,scene0378_02,chair,7,
128,scene0378_02,cabinet,8,
128,scene0378_02,cabinet,9,
128,scene0378_02,door,10,
129,scene0382_00,desk,0,
129,scene0382_00,bed,1,
129,scene0382_00,chair,2,
129,scene0382_00,door,3,
129,scene0382_00,door,4,
130,scene0382_01,desk,0,7.0
130,scene0382_01,chair,1,
130,scene0382_01,bed,2,
130,scene0382_01,curtain,3,
130,scene0382_01,door,4,
130,scene0382_01,door,5,
131,scene0389_00,chair,0,
131,scene0389_00,chair,1,
131,scene0389_00,bed,2,
131,scene0389_00,cabinet,3,
131,scene0389_00,door,4,
131,scene0389_00,door,5,
131,scene0389_00,curtain,6,
132,scene0406_00,counter,0,
132,scene0406_00,bathtub,1,
132,scene0406_00,door,2,
132,scene0406_00,door,3,
133,scene0406_01,bathtub,0,
133,scene0406_01,cabinet,1,
133,scene0406_01,door,2,
133,scene0406_01,door,3,
134,scene0406_02,bathtub,0,
134,scene0406_02,cabinet,1,
134,scene0406_02,door,2,
134,scene0406_02,door,3,
135,scene0412_00,door,0,
135,scene0412_00,door,1,
135,scene0412_00,door,2,
136,scene0412_01,door,0,
136,scene0412_01,counter,1,
137,scene0414_00,chair,0,
137,scene0414_00,chair,1,
137,scene0414_00,chair,2,
137,scene0414_00,chair,3,
137,scene0414_00,chair,4,
137,scene0414_00,chair,5,
137,scene0414_00,chair,6,
137,scene0414_00,chair,7,
137,scene0414_00,chair,8,
137,scene0414_00,chair,9,
137,scene0414_00,chair,10,
137,scene0414_00,chair,11,
137,scene0414_00,chair,12,
137,scene0414_00,chair,13,
137,scene0414_00,chair,14,
137,scene0414_00,chair,15,
137,scene0414_00,chair,16,
137,scene0414_00,chair,17,
137,scene0414_00,chair,18,
137,scene0414_00,chair,20,
137,scene0414_00,chair,21,
137,scene0414_00,chair,22,
137,scene0414_00,chair,23,
137,scene0414_00,chair,24,
137,scene0414_00,chair,25,
137,scene0414_00,chair,26,
137,scene0414_00,chair,27,4.0
137,scene0414_00,cabinet,19,
138,scene0423_00,chair,0,
138,scene0423_00,chair,1,
138,scene0423_00,chair,2,
138,scene0423_00,chair,3,
139,scene0423_01,chair,0,
139,scene0423_01,chair,1,
139,scene0423_01,chair,2,
139,scene0423_01,chair,3,
140,scene0423_02,chair,0,
140,scene0423_02,chair,1,
140,scene0423_02,chair,2,
140,scene0423_02,chair,3,
141,scene0426_00,chair,0,
141,scene0426_00,chair,1,
141,scene0426_00,chair,2,
141,scene0426_00,door,3,
141,scene0426_00,door,4,
141,scene0426_00,bed,5,
141,scene0426_00,desk,6,
142,scene0426_01,door,0,
142,scene0426_01,door,6,
142,scene0426_01,chair,1,
142,scene0426_01,chair,4,
142,scene0426_01,chair,5,
142,scene0426_01,desk,2,
142,scene0426_01,bed,3,
143,scene0426_02,door,0,
143,scene0426_02,door,6,
143,scene0426_02,chair,1,
143,scene0426_02,chair,2,
143,scene0426_02,chair,3,
143,scene0426_02,desk,4,
143,scene0426_02,bed,5,1.0
144,scene0426_03,chair,0,
144,scene0426_03,chair,1,
144,scene0426_03,chair,6,
144,scene0426_03,bed,2,
144,scene0426_03,door,3,
144,scene0426_03,door,5,
144,scene0426_03,desk,4,
145,scene0427_00,chair,0,
145,scene0427_00,chair,1,
145,scene0427_00,chair,2,
145,scene0427_00,chair,3,4.0
145,scene0427_00,door,4,
146,scene0430_00,chair,0,
146,scene0430_00,chair,1,
146,scene0430_00,chair,2,
146,scene0430_00,chair,3,
146,scene0430_00,chair,4,
146,scene0430_00,chair,5,
146,scene0430_00,chair,6,
146,scene0430_00,chair,7,
146,scene0430_00,chair,8,
146,scene0430_00,chair,9,
146,scene0430_00,chair,10,
146,scene0430_00,chair,11,
146,scene0430_00,chair,12,
146,scene0430_00,chair,13,
146,scene0430_00,chair,14,
146,scene0430_00,chair,15,
146,scene0430_00,chair,16,
146,scene0430_00,chair,17,
146,scene0430_00,chair,18,
146,scene0430_00,door,19,
147,scene0430_01,chair,0,
147,scene0430_01,chair,1,
147,scene0430_01,chair,2,
147,scene0430_01,chair,3,
147,scene0430_01,chair,4,
147,scene0430_01,chair,5,
147,scene0430_01,chair,6,
147,scene0430_01,chair,7,
147,scene0430_01,chair,8,
147,scene0430_01,chair,9,
147,scene0430_01,chair,10,
148,scene0432_00,chair,0,
148,scene0432_00,chair,1,
149,scene0432_01,chair,0,
149,scene0432_01,chair,1,
150,scene0435_00,desk,0,
150,scene0435_00,curtain,1,
150,scene0435_00,curtain,11,
150,scene0435_00,chair,2,
150,scene0435_00,chair,12,
150,scene0435_00,cabinet,3,
150,scene0435_00,cabinet,13,
150,scene0435_00,bathtub,4,
150,scene0435_00,bed,5,
150,scene0435_00,bed,6,
150,scene0435_00,door,7,
150,scene0435_00,door,8,
150,scene0435_00,door,9,
150,scene0435_00,door,10,
151,scene0435_01,curtain,0,
151,scene0435_01,curtain,1,
151,scene0435_01,bathtub,2,
151,scene0435_01,chair,3,
151,scene0435_01,chair,4,
151,scene0435_01,bed,5,
151,scene0435_01,bed,6,1.0
151,scene0435_01,desk,7,
151,scene0435_01,door,8,
151,scene0435_01,door,9,
151,scene0435_01,door,10,
152,scene0435_02,desk,0,
152,scene0435_02,bed,1,
152,scene0435_02,bed,2,
152,scene0435_02,curtain,3,
152,scene0435_02,curtain,7,
152,scene0435_02,chair,4,
152,scene0435_02,chair,5,
152,scene0435_02,door,6,
153,scene0435_03,curtain,0,
153,scene0435_03,curtain,1,
153,scene0435_03,door,2,
153,scene0435_03,desk,3,
153,scene0435_03,chair,4,
153,scene0435_03,chair,7,
153,scene0435_03,bed,5,
153,scene0435_03,bed,6,
154,scene0441_00,door,0,
154,scene0441_00,door,1,
155,scene0458_00,cabinet,0,3.0
155,scene0458_00,door,1,
156,scene0458_01,cabinet,0,
156,scene0458_01,door,1,
157,scene0461_00,chair,0,
157,scene0461_00,chair,1,
158,scene0462_00,cabinet,0,
158,scene0462_00,door,1,
158,scene0462_00,door,2,
158,scene0462_00,door,3,
159,scene0474_00,desk,0,
159,scene0474_00,bookshelf,1,
159,scene0474_00,chair,2,
159,scene0474_00,chair,3,4.0
159,scene0474_00,chair,4,
159,scene0474_00,chair,5,
159,scene0474_00,door,6,
160,scene0474_01,bookshelf,0,
160,scene0474_01,desk,1,
160,scene0474_01,desk,2,
160,scene0474_01,door,3,
160,scene0474_01,chair,4,
160,scene0474_01,chair,5,
160,scene0474_01,chair,6,
160,scene0474_01,chair,7,
161,scene0474_02,chair,0,
161,scene0474_02,chair,1,
161,scene0474_02,chair,2,
161,scene0474_02,chair,3,
161,scene0474_02,bookshelf,4,
161,scene0474_02,desk,5,
161,scene0474_02,door,6,
162,scene0474_03,chair,0,
162,scene0474_03,chair,1,
162,scene0474_03,chair,2,
162,scene0474_03,bookshelf,3,
162,scene0474_03,cabinet,4,
162,scene0474_03,cabinet,5,
162,scene0474_03,door,6,
162,scene0474_03,door,8,
162,scene0474_03,desk,7,
162,scene0474_03,desk,9,
163,scene0474_04,door,0,
163,scene0474_04,door,7,
163,scene0474_04,bookshelf,1,
163,scene0474_04,desk,2,
163,scene0474_04,chair,3,
163,scene0474_04,chair,4,
163,scene0474_04,chair,5,4.0
163,scene0474_04,chair,6,
163,scene0474_04,cabinet,8,
163,scene0474_04,cabinet,9,
164,scene0474_05,chair,0,
164,scene0474_05,chair,1,
164,scene0474_05,chair,2,
164,scene0474_05,bookshelf,3,
164,scene0474_05,desk,4,
164,scene0474_05,door,5,
164,scene0474_05,cabinet,6,
164,scene0474_05,cabinet,7,
165,scene0488_00,cabinet,0,
165,scene0488_00,cabinet,1,
165,scene0488_00,cabinet,2,
165,scene0488_00,cabinet,3,
165,scene0488_00,cabinet,4,
165,scene0488_00,cabinet,7,
165,scene0488_00,cabinet,8,
165,scene0488_00,cabinet,9,3.0
165,scene0488_00,cabinet,10,
165,scene0488_00,cabinet,11,
165,scene0488_00,counter,5,
165,scene0488_00,counter,6,
166,scene0488_01,cabinet,0,
166,scene0488_01,cabinet,1,
166,scene0488_01,cabinet,3,
166,scene0488_01,cabinet,4,3.0
166,scene0488_01,cabinet,5,
166,scene0488_01,cabinet,7,
166,scene0488_01,cabinet,8,
166,scene0488_01,cabinet,9,
166,scene0488_01,cabinet,10,
166,scene0488_01,cabinet,11,
166,scene0488_01,counter,2,
166,scene0488_01,counter,6,
167,scene0490_00,chair,0,
167,scene0490_00,chair,1,
167,scene0490_00,chair,2,4.0
167,scene0490_00,chair,3,
167,scene0490_00,chair,4,
167,scene0490_00,chair,5,
167,scene0490_00,chair,6,
167,scene0490_00,chair,7,
167,scene0490_00,chair,8,
167,scene0490_00,chair,9,
168,scene0494_00,chair,0,
168,scene0494_00,chair,1,
168,scene0494_00,chair,2,
168,scene0494_00,chair,4,
168,scene0494_00,door,3,
169,scene0496_00,chair,0,
169,scene0496_00,chair,1,
169,scene0496_00,chair,2,
169,scene0496_00,chair,3,
169,scene0496_00,chair,4,
169,scene0496_00,chair,5,
169,scene0496_00,chair,6,
169,scene0496_00,chair,7,
169,scene0496_00,chair,8,
169,scene0496_00,chair,9,
169,scene0496_00,chair,10,
169,scene0496_00,chair,11,
169,scene0496_00,chair,12,
169,scene0496_00,chair,14,
169,scene0496_00,chair,15,
169,scene0496_00,chair,16,
169,scene0496_00,door,13,
170,scene0500_00,chair,0,
170,scene0500_00,chair,1,
170,scene0500_00,chair,2,
170,scene0500_00,chair,3,
170,scene0500_00,chair,4,
170,scene0500_00,chair,5,
170,scene0500_00,chair,6,
170,scene0500_00,chair,7,
170,scene0500_00,chair,8,
170,scene0500_00,chair,9,
170,scene0500_00,chair,10,
170,scene0500_00,chair,11,
170,scene0500_00,chair,12,
170,scene0500_00,chair,13,
170,scene0500_00,chair,14,
170,scene0500_00,chair,15,
170,scene0500_00,chair,17,
170,scene0500_00,chair,18,
170,scene0500_00,chair,19,
170,scene0500_00,chair,20,
170,scene0500_00,chair,21,
170,scene0500_00,chair,22,
170,scene0500_00,chair,23,
170,scene0500_00,chair,24,
170,scene0500_00,chair,25,
170,scene0500_00,chair,26,
170,scene0500_00,chair,27,
170,scene0500_00,chair,28,
170,scene0500_00,chair,29,
170,scene0500_00,chair,30,
170,scene0500_00,chair,31,
170,scene0500_00,chair,32,
170,scene0500_00,chair,33,
170,scene0500_00,chair,34,
170,scene0500_00,chair,35,
170,scene0500_00,chair,36,
170,scene0500_00,chair,37,
170,scene0500_00,chair,38,
170,scene0500_00,chair,39,
170,scene0500_00,door,16,
171,scene0500_01,chair,0,
171,scene0500_01,chair,1,
171,scene0500_01,chair,3,
171,scene0500_01,chair,5,
171,scene0500_01,chair,6,
171,scene0500_01,chair,7,
171,scene0500_01,chair,8,
171,scene0500_01,chair,9,
171,scene0500_01,chair,10,
171,scene0500_01,chair,11,
171,scene0500_01,chair,12,4.0
171,scene0500_01,chair,13,
171,scene0500_01,chair,14,
171,scene0500_01,chair,15,
171,scene0500_01,chair,16,
171,scene0500_01,chair,17,
171,scene0500_01,chair,18,
171,scene0500_01,chair,19,
171,scene0500_01,chair,20,
171,scene0500_01,chair,21,
171,scene0500_01,chair,22,
171,scene0500_01,chair,23,
171,scene0500_01,chair,24,
171,scene0500_01,chair,25,
171,scene0500_01,chair,26,
171,scene0500_01,chair,27,
171,scene0500_01,chair,28,
171,scene0500_01,chair,29,
171,scene0500_01,chair,30,
171,scene0500_01,chair,31,
171,scene0500_01,chair,32,
171,scene0500_01,cabinet,2,
171,scene0500_01,cabinet,4,
172,scene0518_00,chair,0,
172,scene0518_00,chair,1,
172,scene0518_00,desk,2,
172,scene0518_00,cabinet,3,
172,scene0518_00,cabinet,4,
173,scene0527_00,curtain,0,
173,scene0527_00,cabinet,1,
173,scene0527_00,cabinet,2,3.0
173,scene0527_00,cabinet,3,
173,scene0527_00,cabinet,5,
173,scene0527_00,cabinet,8,
173,scene0527_00,door,4,
173,scene0527_00,door,6,
173,scene0527_00,door,7,
174,scene0535_00,cabinet,0,
174,scene0535_00,chair,1,
174,scene0535_00,chair,5,
174,scene0535_00,chair,6,
174,scene0535_00,chair,7,
174,scene0535_00,desk,2,
174,scene0535_00,desk,3,
174,scene0535_00,bookshelf,4,
175,scene0549_00,chair,0,
175,scene0549_00,chair,1,
175,scene0549_00,chair,2,
175,scene0549_00,chair,4,
175,scene0549_00,door,3,
175,scene0549_00,door,5,
175,scene0549_00,door,6,
176,scene0549_01,chair,0,
176,scene0549_01,chair,1,
176,scene0549_01,chair,2,
176,scene0549_01,chair,3,
177,scene0550_00,door,0,
177,scene0550_00,door,1,
177,scene0550_00,door,3,
177,scene0550_00,cabinet,2,
178,scene0552_00,chair,0,
178,scene0552_00,chair,1,
178,scene0552_00,chair,2,
178,scene0552_00,chair,3,
178,scene0552_00,chair,4,
178,scene0552_00,chair,5,
178,scene0552_00,chair,8,
178,scene0552_00,cabinet,6,
178,scene0552_00,cabinet,7,
178,scene0552_00,cabinet,10,
178,scene0552_00,counter,9,
179,scene0552_01,cabinet,0,
179,scene0552_01,cabinet,1,
179,scene0552_01,cabinet,9,
179,scene0552_01,chair,2,
179,scene0552_01,chair,3,
179,scene0552_01,chair,4,
179,scene0552_01,chair,5,
179,scene0552_01,chair,6,
179,scene0552_01,chair,7,
179,scene0552_01,counter,8,
180,scene0553_00,door,0,
181,scene0553_01,door,0,
182,scene0553_02,door,0,
183,scene0558_00,chair,0,
183,scene0558_00,chair,1,
183,scene0558_00,chair,4,
183,scene0558_00,bookshelf,2,2.0
183,scene0558_00,bookshelf,3,
184,scene0558_01,bookshelf,0,
184,scene0558_01,bookshelf,4,
184,scene0558_01,chair,1,
184,scene0558_01,chair,2,
184,scene0558_01,chair,3,
185,scene0558_02,chair,0,
185,scene0558_02,chair,1,
185,scene0558_02,chair,2,
185,scene0558_02,bookshelf,3,
185,scene0558_02,bookshelf,4,
185,scene0558_02,bookshelf,5,
187,scene0559_01,door,0,
189,scene0565_00,chair,0,
189,scene0565_00,chair,1,
189,scene0565_00,chair,7,
189,scene0565_00,chair,8,
189,scene0565_00,cabinet,2,
189,scene0565_00,desk,3,
189,scene0565_00,desk,4,
189,scene0565_00,door,5,
189,scene0565_00,door,6,
189,scene0565_00,door,9,
189,scene0565_00,door,10,
190,scene0568_00,chair,0,
190,scene0568_00,chair,1,
190,scene0568_00,chair,2,
190,scene0568_00,chair,4,
190,scene0568_00,bookshelf,3,
190,scene0568_00,curtain,5,
191,scene0568_01,chair,0,
191,scene0568_01,chair,1,
191,scene0568_01,chair,2,
191,scene0568_01,chair,5,
191,scene0568_01,bookshelf,3,
191,scene0568_01,curtain,4,
192,scene0568_02,curtain,0,
192,scene0568_02,bookshelf,1,
192,scene0568_02,chair,2,
192,scene0568_02,chair,3,
192,scene0568_02,chair,4,
192,scene0568_02,chair,5,
193,scene0574_00,door,0,
193,scene0574_00,door,1,
193,scene0574_00,door,3,
193,scene0574_00,cabinet,2,
194,scene0574_01,door,0,
194,scene0574_01,door,2,
194,scene0574_01,door,3,
194,scene0574_01,cabinet,1,3.0
195,scene0574_02,cabinet,0,3.0
195,scene0574_02,door,1,
195,scene0574_02,door,2,
195,scene0574_02,door,3,
196,scene0575_00,chair,0,
196,scene0575_00,chair,1,
196,scene0575_00,chair,2,
196,scene0575_00,chair,3,
196,scene0575_00,chair,4,
196,scene0575_00,chair,5,
196,scene0575_00,chair,6,
196,scene0575_00,chair,7,
196,scene0575_00,chair,8,
196,scene0575_00,chair,9,
196,scene0575_00,door,10,
197,scene0575_01,chair,0,
197,scene0575_01,chair,1,
197,scene0575_01,chair,2,
197,scene0575_01,chair,3,
197,scene0575_01,chair,4,
197,scene0575_01,chair,5,
197,scene0575_01,chair,6,
197,scene0575_01,chair,7,
197,scene0575_01,chair,8,
197,scene0575_01,chair,9,
197,scene0575_01,door,10,
198,scene0575_02,chair,0,
198,scene0575_02,chair,1,
198,scene0575_02,chair,2,
198,scene0575_02,chair,3,
198,scene0575_02,chair,5,
198,scene0575_02,chair,6,
198,scene0575_02,chair,7,
198,scene0575_02,chair,8,
198,scene0575_02,chair,9,
198,scene0575_02,chair,10,
198,scene0575_02,door,4,
199,scene0578_00,chair,0,
199,scene0578_00,chair,1,
199,scene0578_00,chair,2,
199,scene0578_00,chair,3,
199,scene0578_00,door,4,
200,scene0578_01,chair,0,
200,scene0578_01,chair,1,
200,scene0578_01,chair,2,
200,scene0578_01,chair,4,
200,scene0578_01,door,3,
201,scene0578_02,chair,0,
201,scene0578_02,chair,1,
201,scene0578_02,chair,2,
201,scene0578_02,chair,3,
201,scene0578_02,desk,4,
201,scene0578_02,door,5,
202,scene0580_00,bookshelf,0,
202,scene0580_00,curtain,1,
202,scene0580_00,chair,2,
202,scene0580_00,bed,3,1.0
202,scene0580_00,door,4,
202,scene0580_00,door,5,
203,scene0580_01,bed,0,
203,scene0580_01,bookshelf,1,
203,scene0580_01,curtain,2,
203,scene0580_01,cabinet,3,
203,scene0580_01,chair,4,
203,scene0580_01,door,5,
203,scene0580_01,door,6,
204,scene0583_00,door,0,
204,scene0583_00,door,1,
204,scene0583_00,door,2,
204,scene0583_00,door,4,
204,scene0583_00,door,5,
204,scene0583_00,cabinet,3,
204,scene0583_00,bathtub,6,
205,scene0583_01,cabinet,0,
205,scene0583_01,door,1,
205,scene0583_01,door,2,
205,scene0583_01,bathtub,3,
206,scene0583_02,door,0,
206,scene0583_02,door,2,
206,scene0583_02,bathtub,1,
207,scene0591_00,chair,0,
207,scene0591_00,chair,1,
207,scene0591_00,cabinet,2,
